Dealer Code Processing;Dealer Name;Long Chassis;Model Description;Vehicle Version;Vehicle Code;Model Year;Color Type;Exterior Color;Interior Color;Physical Status Description;Estimated Production Day;Estimated Production Week;Sales Type;Sales Type Description;Have a Customer;Invoiced?;Dispatchable;Quota Status;Central / Dealer Quota;Production Day;Related Month Availability;Status;Month Number
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002327;A2;A2V02;L6;2026;Color;Black2;IG1a;Ready for dispatch;05.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;05.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001862;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;11.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;11.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001459;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;16.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001406;A2;A2V02;L6;2026;Color;Grey6;IG1a;Partially modifiable order;08.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;08.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001700;B1;B1V01;N7;2026;Color;Grey1;IG1a;Partially modifiable order;26.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001308;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;02.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001313;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;19.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001632;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;03.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002026;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;25.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;25.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002260;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;26.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001338;A3;A3V02;M8;2026;Color;White2;IG1a;Partially modifiable order;17.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;17.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001444;A3;A3V02;M8;2026;Color;Grey3;IG1a;Partially modifiable order;24.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001736;B1;B1V01;N7;2026;Color;Yellow;IG1a;Ready for dispatch;09.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001411;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;12.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;12.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001694;B1;B1V01;N7;2026;Color;Grey3;IG1a;Locked order;19.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;19.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002250;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;24.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;24.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001237;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;16.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001666;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;16.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001568;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;23.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001299;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;05.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;05.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001544;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;10.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;10.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002092;A2;A2V02;L6;2026;Color;Blue4;IG1a;Ready for dispatch;15.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001386;A3;A3V02;M8;2026;Color;Beige;IG1a;Locked order;16.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002393;A2;A2V02;L6;2026;Color;Grey3;IG1a;Partially modifiable order;17.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001439;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;26.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002129;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;22.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001416;B1;B1V01;N7;2026;Color;Red2;IG1a;Partially modifiable order;13.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;13.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002240;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;09.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002013;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;19.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001395;B1;B1V01;N7;2026;Color;Grey3;IG1a;Ready for dispatch;05.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;05.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001931;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;20.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002216;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;09.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001277;A3;A3V02;M8;2026;Color;Beige;IG1a;Partially modifiable order;18.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;18.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002430;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;26.02.2026;W09/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001601;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;10.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;10.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002047;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;16.02.2026;W08/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002076;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;14.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001366;B1;B1V01;N7;2026;Color;White2;IG1a;Partially modifiable order;12.02.2026;W07/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;12.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001311;B1;B1V01;N7;2026;Color;Black2;IG1a;Ready for dispatch;02.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.02.2026;Following Months;To Be Produced;February
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6001634;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;05.02.2026;W06/02/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;05.02.2026;Following Months;To Be Produced;February
