Dealer Code Processing;Dealer Name;Long Chassis;Model Description;Vehicle Version;Vehicle Code;Model Year;Color Type;Exterior Color;Interior Color;Physical Status Description;Estimated Production Day;Estimated Production Week;Sales Type;Sales Type Description;Have a Customer;Invoiced?;Dispatchable;Quota Status;Central / Dealer Quota;Production Day;Related Month Availability;Status;Month Number
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002515;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;24.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001974;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;16.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002564;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;14.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002465;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;10.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;10.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002569;A2;A2V02;L6;2026;Color;Grey6;IG1a;Locked order;21.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001873;B1;B1V01;N7;2026;Color;Grey6;IG1a;Partially modifiable order;13.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;13.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001793;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;22.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001875;B1;B1V01;N7;2026;Color;Blue4;IG1a;Locked order;15.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002599;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;02.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;02.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001856;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;06.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;06.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002356;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;23.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;23.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001903;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;22.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002417;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;03.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002225;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;21.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001853;B1;B1V01;N7;2026;Color;Blue4;IG1a;Locked order;17.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001457;A3;A3V02;M8;2026;Color;Grey3;IG1a;Locked order;09.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001792;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;09.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002571;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;13.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;13.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002228;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;20.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;20.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001435;A3;A3V02;M8;2026;Color;Yellow;IG1a;Locked order;21.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002377;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;24.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;24.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001878;B1;B1V01;N7;2026;Color;Grey6;IG1a;Partially modifiable order;03.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;03.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002331;A2;A2V02;L6;2026;Color;Beige;IG1a;Ready for dispatch;08.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;08.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001954;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;20.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002274;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;13.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;13.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001767;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;17.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002337;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;24.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002296;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;09.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002366;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;09.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001970;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;02.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002560;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;16.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001842;B1;B1V01;N7;2026;Color;Blue4;IG1a;Ready for dispatch;15.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001487;A3;A3V02;M8;2026;Color;Yellow;IG1a;Partially modifiable order;14.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;14.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002198;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;07.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;07.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002374;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;23.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001740;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;13.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;13.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001789;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;10.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;10.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002601;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;17.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002544;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;03.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;03.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001475;A3;A3V02;M8;2026;Color;White2;IG1a;Ready for dispatch;02.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002516;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;07.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;07.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001845;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;07.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;07.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002241;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;22.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;22.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002608;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;24.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;24.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002320;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;10.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;10.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001908;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;20.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002308;A2;A2V02;L6;2026;Color;Grey3;IG1a;Ready for dispatch;10.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;10.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002546;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;15.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002493;A2;A2V02;L6;2026;Color;Grey1;IG1a;Ready for dispatch;09.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001891;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;02.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001446;A3;A3V02;M8;2026;Color;Beige;IG1a;Locked order;03.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002451;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;02.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002334;A2;A2V02;L6;2026;Color;White2;IG1a;Ready for dispatch;22.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002286;A2;A2V02;L6;2026;Color;Grey6;IG1a;Locked order;17.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002606;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;09.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001807;B1;B1V01;N7;2026;Color;Blue4;IG1a;Locked order;06.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;06.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002273;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;14.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;14.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001833;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;01.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;01.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002367;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;08.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;08.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001843;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;22.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;22.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002319;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;07.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;07.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001855;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;23.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;23.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002609;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;21.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;21.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001734;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;15.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002479;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;16.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001949;B1;B1V01;N7;2026;Color;Red2;IG1a;Locked order;16.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001815;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;20.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002503;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;07.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;07.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002301;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;10.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;10.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002528;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;24.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002317;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;24.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002600;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;08.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;08.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001470;A3;A3V02;M8;2026;Color;Grey3;IG1a;Locked order;15.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002227;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;17.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002383;A2;A2V02;L6;2026;Color;Grey3;IG1a;Locked order;03.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7001921;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;01.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;01.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002604;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;20.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001467;A3;A3V02;M8;2026;Color;Grey3;IG1a;Partially modifiable order;17.04.2026;W16/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;17.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6002470;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;08.04.2026;W15/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;08.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001449;A3;A3V02;M8;2026;Color;White2;IG1a;Locked order;20.04.2026;W17/04/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;20.04.2026;Following Months;To Be Produced;April
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8001514;A3;A3V02;M8;2026;Color;Black2;IG1a;Ready for dispatch;01.04.2026;W14/04/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;01.04.2026;Following Months;To Be Produced;April
