Dealer Code Processing;Dealer Name;Long Chassis;Model Description;Vehicle Version;Vehicle Code;Model Year;Color Type;Exterior Color;Interior Color;Physical Status Description;Estimated Production Day;Estimated Production Week;Sales Type;Sales Type Description;Have a Customer;Invoiced?;Dispatchable;Quota Status;Central / Dealer Quota;Production Day;Related Month Availability;Status;Month Number
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007233;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;04.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;04.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007396;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;10.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;10.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003273;A3;A3V02;M8;2026;Color;Blue4;IG1a;Locked order;04.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;04.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007331;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;04.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;04.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8002882;A3;A3V02;M8;2026;Color;Blue4;IG1a;Partially modifiable order;02.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006897;A2;A2V02;L6;2026;Color;Black2;IG1a;Ready for dispatch;10.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;10.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005553;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;10.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;10.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007505;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;11.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;11.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004871;B1;B1V01;N7;2026;Color;White2;IG1a;Ready for dispatch;16.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007083;A2;A2V02;L6;2026;Color;Beige;IG1a;Partially modifiable order;24.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;24.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005037;B1;B1V01;N7;2026;Color;Black2;IG1a;Ready for dispatch;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005204;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;11.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;11.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005221;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007149;A2;A2V02;L6;2026;Color;Beige;IG1a;Ready for dispatch;09.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;09.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8002870;A3;A3V02;M8;2026;Color;White2;IG1a;Partially modifiable order;05.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;05.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6008150;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;03.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003309;A3;A3V02;M8;2026;Color;Beige;IG1a;Locked order;05.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;05.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005497;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;19.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;19.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004650;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;12.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;12.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005258;B1;B1V01;N7;2026;Color;Grey3;IG1a;Locked order;19.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;19.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007275;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;23.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007539;A2;A2V02;L6;2026;Color;Grey3;IG1a;Partially modifiable order;15.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004865;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;11.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;11.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005451;B1;B1V01;N7;2026;Color;Grey6;IG1a;Partially modifiable order;04.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;04.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8002861;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;24.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007465;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;08.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;08.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005571;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;05.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;05.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6008030;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;15.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006671;A2;A2V02;L6;2026;Color;Grey6;IG1a;Locked order;24.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;24.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003123;A3;A3V02;M8;2026;Color;White2;IG1a;Partially modifiable order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005209;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;23.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007866;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;24.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003147;A3;A3V02;M8;2026;Color;Grey1;IG1a;Ready for dispatch;17.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;17.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004888;B1;B1V01;N7;2026;Color;Grey3;IG1a;Partially modifiable order;05.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;05.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007341;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;17.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;17.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005213;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004567;B1;B1V01;N7;2026;Color;Black2;IG1a;Partially modifiable order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003293;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;16.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005570;B1;B1V01;N7;2026;Color;Beige;IG1a;Locked order;08.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;08.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007989;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007650;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;22.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;22.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004648;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006771;A2;A2V02;L6;2026;Color;Grey6;IG1a;Partially modifiable order;03.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005233;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007585;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;15.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;15.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007962;A2;A2V02;L6;2026;Color;Blue4;IG1a;Locked order;26.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003049;A3;A3V02;M8;2026;Color;White2;IG1a;Partially modifiable order;19.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;19.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006880;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;18.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;18.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006867;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;26.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003241;A3;A3V02;M8;2026;Color;Beige;IG1a;Locked order;28.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;28.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005145;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6008054;A2;A2V02;L6;2026;Color;White2;IG1a;Partially modifiable order;23.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8002915;A3;A3V02;M8;2026;Color;Grey6;IG1a;Locked order;26.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;26.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007630;A2;A2V02;L6;2026;Color;Grey1;IG1a;Ready for dispatch;24.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;24.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007627;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;09.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003276;A3;A3V02;M8;2026;Color;White2;IG1a;Partially modifiable order;16.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;16.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005296;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;26.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007855;A2;A2V02;L6;2026;Color;Grey6;IG1a;Locked order;02.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006710;A2;A2V02;L6;2026;Color;Black2;IG1a;Partially modifiable order;23.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;23.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007397;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6008064;A2;A2V02;L6;2026;Color;Grey1;IG1a;Partially modifiable order;11.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;11.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005493;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;21.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;21.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007959;A2;A2V02;L6;2026;Color;Grey1;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003163;A3;A3V02;M8;2026;Color;Beige;IG1a;Locked order;15.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;15.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006862;A2;A2V02;L6;2026;Color;Blue4;IG1a;Partially modifiable order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007972;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;25.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;25.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007968;A2;A2V02;L6;2026;Color;Beige;IG1a;Locked order;02.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;02.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8002941;A3;A3V02;M8;2026;Color;Black2;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007118;A2;A2V02;L6;2026;Color;White2;IG1a;Locked order;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007326;A2;A2V02;L6;2026;Color;Yellow;IG1a;Partially modifiable order;16.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;16.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6006929;A2;A2V02;L6;2026;Color;Grey6;IG1a;Locked order;24.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;24.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007651;A2;A2V02;L6;2026;Color;Black2;IG1a;Ready for dispatch;02.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;02.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007862;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;03.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;03.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007782;A2;A2V02;L6;2026;Color;Red2;IG1a;Locked order;07.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;07.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005010;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;09.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;09.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007393;A2;A2V02;L6;2026;Color;Black2;IG1a;Locked order;23.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;23.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004971;B1;B1V01;N7;2026;Color;White2;IG1a;Locked order;09.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;09.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005222;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;02.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;02.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005374;B1;B1V01;N7;2026;Color;Black2;IG1a;Ready for dispatch;12.06.2026;W24/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;12.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A3V02MY26M8003014;A3;A3V02;M8;2026;Color;White2;IG1a;Locked order;03.06.2026;W23/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;03.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007843;A2;A2V02;L6;2026;Color;White2;IG1a;Ready for dispatch;30.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;30.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;A2V02MY26L6007381;A2;A2V02;L6;2026;Color;Beige;IG1a;Ready for dispatch;25.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;25.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004771;B1;B1V01;N7;2026;Color;Grey6;IG1a;Locked order;18.06.2026;W25/06/2026;RE;Perakende;NO;N;Y;Merkezi Rezerveli;Central;18.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7004730;B1;B1V01;N7;2026;Color;Black2;IG1a;Locked order;29.06.2026;W27/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;29.06.2026;Following Months;To Be Produced;June
CENT-STOCK;CENTRAL STOCK;B1V01MY26N7005281;B1;B1V01;N7;2026;Color;Grey1;IG1a;Locked order;26.06.2026;W26/06/2026;RE;Perakende;NO;N;Y;Merkezi Kota;Central;26.06.2026;Following Months;To Be Produced;June
